# RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,,
##RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.hookline,entity.priceDisplayValue,entity.priceOriginalValue,entity.dealerLocatorUrl,entity.productGroup,entity.brandValueClass,entity.onlineDate,entity.keyBenefits1,entity.keyBenefits2,entity.keyBenefits3,entity.keyBenefits4,entity.keyBenefits5
KDN56VI33N,ustten donduruculu buzdolaplari,buzdolaplari derin dondurucular,NoFrost- Üstten donduruculu buzdolabı,//media3.bosch-home.com/Product_Shots/600x600/MCSA00666087_F3874_KDN56VI35N_318392_def.jpg,5006,https://www.bosch-home.com.tr/urun-listesi/buzdolaplari-derin-dondurucular/buzdolaplari/ustten-donduruculu-buzdolaplari/KDN56VI33N?breadcrumb=null,0,0,507 litre iç hacme ve VitaFresh tazelik sistemine sahip NoFrost üstten donduruculu buzdolabı- yiyecekleriniz için daha fazla saklama kapasitesi ve uzun süre tazelik sunar.,5.006-00 TL,5.934-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=KDN56VI33N,-,Serie | 4,1490652000,Ayarlanabilir nem kontrol mekanizması sayesinde VitaFresh çekmecesinde meyve ve sebzeler daha uzun süre taze kalır.,"Buzdolabının diğer bölümlerine göre daha soğuk olan VitaFresh ""<>"" 0°C çekmecesi sayesinde kahvaltılıklarınız- et ve balık gibi hassas yiyecekleriniz 2 kata kadar daha uzun süre taze kalır.",Optimum konumu sayesinde aydınlık bir iç ortam sunarken gölgelenmeyi de engelleyen LED aydınlatmanın cihazın ömrü boyunca değiştirilmesi gerekmez.,Özel fonksiyon ayarlarına sahip kapıya entegre LCD elektronik hem buzdolabı hem de dondurucu sıcaklığını kolayca ayarlamayı sağlar.,
SMS68JI06T,60cm genisliginde bulasik makineleri,bulasik makineleri,Bulaşık Makinesi 8 Program HomeConnect Inox,//media3.bosch-home.com/Product_Shots/600x600/MCSA02528891_i5221_1898098_SMS68JI06T_CMYK_def.jpg,4964,https://www.bosch-home.com.tr/urun-listesi/bulasik-makineleri/solo-bulasik-makineleri/60cm-genisliginde-bulasik-makineleri/SMS68JI06T?breadcrumb=null,0,0,3’lü Hijyen Teknolojisi: 3’lü Hijyen teknolojisine sahip bulaşık makinelerinin Ekstra Durulama- Ekstra Hijyen ve Machine Care opsiyonları ile bulaşıklarınızda ultra hijyen.,4.964-00 TL,5.885-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=SMS68JI06T,-,Serie | 6,1540159200,Home Connect uygulamasıyla bulaşık makinenizi uzaktan kontrol edebilir- EasyStart ile bulaşıklarınız için en doğru program önerisine göre yıkamayı başlatabilirsiniz.,Enerji Verimliliği Sınıfı A+++ : En düşük enerji sınıfı- en yüksek tasarruf.,Hassas bardak koruma teknolojisi- su sertliğini optimum düzeyde tutarak bardaklarınızı çizmeden parlaklığını- defalarca yıkamadan sonra bile korur.,Gece Programı 50 C°: Sadece 43 dB ses seviyesi ile bulaşıklarınız siz uyurken sessizce yıkanır.,EmotionLight: Özel iç aydınlatma sistemi sayesinde makineniz için maksimum estetik.
B1ZMX18406,klimalar,klimalar ve ev konforu,B1ZMI18406 iç ünite ile B1ZMA18406 dış üniteyi içerir.,//media3.bosch-home.com/Product_Shots/600x600/MCSA02616987_B1ZMX09406_def.jpg,5879,https://www.bosch-home.com.tr/urun-listesi/klimalar-ve-ev-konforu/klimalar/B1ZMX18406?breadcrumb=null,0,0,Kısa sürede ortamı soğutabilen/ısıtabilen- kolay monte edilebilen yeni klima modeli,5.879-00 TL,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=B1ZMX18406,Yeni enerji yönetmeliğine uygun- inverter A++ enerji sınıfı split tipi klima iç ünite,-,1526594400,Çapı büytülmüş iç ünite fanı sayesinde daha fazla miktarda hava üflemesi yapılır.Genişletilmiş boru giriş bölümü - genişletilmiş duvar askısı sayesinde kolay ve hızlı montaj.,Enerji verimlilik değerleri bağımsız Alman test kuruşu TÜV-SÜD tarafından kontrol edilmiş ve onaylanmıştır.,1 Watt standby özelliği ile enerji tasarrufu sağlar. Standby konumunda bir klima 4-5 Watt elektrik tüketimi yaparken- Cihaz standby konumunda otomatik olarak enerji tasarruf konumuna geçerek 1 Watt elektrk harcaması yapar.,İç ünitede 12 farklı fan kademesi sayesinde odada tam istenilen konforda hava akışı sağlanır.,
DWF97KM60,duvar tipi davlumbazlar,pisirme grubu,DWF97KM60,//media3.bosch-home.com/Product_Shots/600x600/MCSA01732874_STP_DWF97KM60_1174519_def.jpg,5872,https://www.bosch-home.com.tr/urun-listesi/pisirme-grubu/davlumbazlar-ve-aspiratorler/duvar-tipi-davlumbazlar/DWF97KM60?breadcrumb=null,0,0,Flat tasarım davlumbaz: tasarımıyla gözü hep tencerelerinizin üzerindedir.,5.872-00 TL,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=DWF97KM60,-,Serie | 6,0,DirectSelect kontrol: arzulanan güç kademesi ve aydınlatma ayarını hızlı bir şekilde seçebilirsiniz.,EcoSilence Drive: yüksek verimli motorumuz- performanstan değil enerjiden tasarruf etmenizi sağlar.,LED aydınlatma: enerji verimliliği sayesinde ocağın mükemmel bir şekilde aydınlatılmasını sağlar.,Kolay iç temizlik: Gizli kablolar ve yuvarlatılmış kenarlar sayesinde davlumbaz temizliği çok daha kolay.,Özellikle sessiz: yüksek performansta sadece 45 dB ses basıncı.
WAW28560TR,camasir makineleri,camasir ve kurutma makineleri,Çamaşır Makinesi,//media3.bosch-home.com/Product_Shots/600x600/MCSA00788429_WAW28560TR_def.jpg,4845,https://www.bosch-home.com.tr/urun-listesi/camasir-ve-kurutma-makineleri/camasir-makineleri/camasir-makineleri/WAW28560TR?breadcrumb=null,0,0,-,4.845-00 TL,5.743-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=WAW28560TR,9 kg 1400 devir A+++,Serie | 8,0,EcoSilence Drive™: 10 yıl garantili- uzun ömürlü motor. Sessiz çalışır ve enerji verimliliği yüksektir.,Leke çıkarma: En çok karşılaşılan 4 lekeyi çıkarır.,,,
SMS46NB00T,60cm genisliginde bulasik makineleri,bulasik makineleri,Bulaşık Makinesi 6 Program Siyah,//media3.bosch-home.com/Product_Shots/600x600/MCSA02380961_i2298_1776416_SMS46NB00T_CMYK_def.jpg,4826,https://www.bosch-home.com.tr/urun-listesi/bulasik-makineleri/solo-bulasik-makineleri/60cm-genisliginde-bulasik-makineleri/SMS46NB00T?breadcrumb=null,0,0,Siyah cam görünümlü tasarımıyla göz kamaştırır ve sadece 44 dB'de sessizce bulaşıklarınızı pırıl pırıl yapar.,4.826-00 TL,5.721-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=SMS46NB00T,-,Serie | 4,1525125600,Enerji Verimliliği Sınıfı A++ : Doğal çevre ve bütçeniz için yüksek enerji verimliliği.,VarioDrawer 3. çekmece ve VarioFlex sepet sistemi ile maksimum yükleme kapasitesi ve daha fazla kullanım alanı.,Ekstra Kuru opsiyonu: özellikle zor kuruyan bulaşıklar için geliştirilen bu fonksiyon- plastik kaplarınızın dahi makineden tertemiz ve kupkuru çıkmasını sağlar.,IntensiveZone: Alt sepette oluşturulan yüksek püskürtme basıncı ve sıcaklık alanı sayesinde çok kirli tencere ve tavalar tertemiz olurken aynı anda üst sepette hassas bardakları yıkayabilirsiniz.,AquaStop: Su hasarlarına karşı çoklu koruma sağlar.
B1ZMX18604,klimalar,klimalar ve ev konforu,Ev Tipi- 18.000 Btu Sınıfı- İnverter A++ Enerji Sınıfı Klima.,//media3.bosch-home.com/Product_Shots/600x600/MCSA00824359_B1ZMI09603_def.jpg,5699,https://www.bosch-home.com.tr/urun-listesi/klimalar-ve-ev-konforu/klimalar/B1ZMX18604?breadcrumb=null,0,0,-,5.699-00 TL,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=B1ZMX18604,B1ZMI18604 iç ünite ile B1ZMA18604 dış üniteyi içerir.,-,1516834800,Yeni enerji yönetmeliğine uygun- inverter A++ enerji sınıfı split tipi klima iç ünite,Soğutma kapasitesi : 16739 BTU/h,Isıtma kapasitesi :14313 BTU/h,Heat-Pump ısıtma,
KGE58BI44N,alttan donduruculu buzdolaplari,buzdolaplari derin dondurucular,LowFrost- Kombi buzdolabı,//media3.bosch-home.com/Product_Shots/600x600/MCSA00754110_E5599_KGE58BI44N_400229_def.jpg,5681,https://www.bosch-home.com.tr/urun-listesi/buzdolaplari-derin-dondurucular/buzdolaplari/alttan-donduruculu-buzdolaplari/KGE58BI44N?breadcrumb=null,0,0,508 litre iç hacme ve VitaFresh tazelik sistemine sahip LowFrost kombi buzdolabı- yiyecekleriniz için daha uzun süre tazelik sunar.,5.681-00 TL,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=KGE58BI44N,-,Serie | 4,1482879600,A+++ enerji sınıfı ile A enerji sınıfı buzdolaplarına göre %60 daha az enerji harcar.,Ayarlanabilir nem kontrol mekanizması sayesinde VitaFresh çekmecesinde meyve ve sebzeler daha uzun süre taze kalır.,"Buzdolabının diğer bölümlerine göre daha soğuk olan VitaFresh ""<>"" 0°C çekmecesi sayesinde kahvaltılıklarınız- et ve balık gibi hassas yiyecekleriniz 2 kata kadar daha uzun süre taze kalır.",Optimum konumu sayesinde aydınlık bir iç ortam sunarken gölgelenmeyi de engelleyen LED aydınlatmanın cihazın ömrü boyunca değiştirilmesi gerekmez.,
KGN56VW30N,alttan donduruculu buzdolaplari,buzdolaplari derin dondurucular,NoFrost- Alttan donduruculu buzdolabı,//media3.bosch-home.com/Product_Shots/600x600/MCSA01936721_H1070_KGN56VW30U_1342871_PGA2_def.jpg,4772,https://www.bosch-home.com.tr/urun-listesi/buzdolaplari-derin-dondurucular/buzdolaplari/alttan-donduruculu-buzdolaplari/KGN56VW30N?breadcrumb=null,0,0,559 litre geniç iç hacme ve VitaFresh tazelik sistemine sahip NoFrost kombi buzdolabı- yiyecekleriniz için çok daha fazla saklama kapasitesi sunarken daha uzun süre taze kalmalarını sağlar!,4.772-00 TL,5.656-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=KGN56VW30N,-,Serie | 4,1482879600,Ayarlanabilir nem kontrol mekanizması sayesinde VitaFresh çekmecesinde meyve ve sebzeler daha uzun süre taze kalır.,"Buzdolabının diğer bölümlerine göre daha soğuk olan VitaFresh ""<>"" 0°C çekmecesi sayesinde kahvaltılıklarınız- et ve balık gibi hassas yiyecekleriniz 2 kata kadar daha uzun süre taze kalır.",Optimum konumu sayesinde aydınlık bir iç ortam sunarken gölgelenmeyi de engelleyen LED aydınlatmanın cihazın ömrü boyunca değiştirilmesi gerekmez.,Kapıya entegre LED elektronik sayesinde hem buzdolabı hem de dondurucu sıcaklığı kolayca ayarlanabilir.,
GSN54VW30N,cekmeceli derin dondurucular,buzdolaplari derin dondurucular,NoFrost- Çekmeceli derin dondurucu,//media3.bosch-home.com/Product_Shots/600x600/MCSA01586687_G1717_GSN54VW30N_1040821_def.jpg,4721,https://www.bosch-home.com.tr/urun-listesi/buzdolaplari-derin-dondurucular/derin-dondurucular/cekmeceli-derin-dondurucular/GSN54VW30N?breadcrumb=null,0,0,360 litre iç hacme sahip 7 çekmeceli NoFrost derin dondurucu dondurulmuş gıdalarınızı güvenle saklamak için ekstra fazla alan sunar.,4.721-00 TL,5.597-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=GSN54VW30N,Beyaz kapılar,Serie | 4,1454454000,Elektronik sıcaklık kontrolü sayesinde derin dondurucuyu kolayca istediğiniz sıcaklığa ayarlayabilirsiniz.,Derin dondurucunun içine ve dışına yerleştirilmiş sensörler sürekli olarak sıcaklık ölçümü yaparak dalgalanmaları en aza indirip çok daha uzun süre tazeliği garantilerler.,A++ enerji sınıfı ile A enerji sınıfı derin donduruculara göre %40 daha az enerji harcar.,noFrost: Buz oluşmasına karşı mükemmel koruma sayesinde zaman ve enerji tüketen buz çözdürme işlemine bir daha hiç gerek kalmaz.,BigBox: Dondurulmuş büyük gıdalarınız için ekstra alan sunar.
GSN36VI30N,cekmeceli derin dondurucular,buzdolaplari derin dondurucular,NoFrost- Çekmeceli derin dondurucu,//media3.bosch-home.com/Product_Shots/600x600/MCSA02331232_i2420_1734402_GSN36VI30N_cmyk_def.jpg,4697,https://www.bosch-home.com.tr/urun-listesi/buzdolaplari-derin-dondurucular/derin-dondurucular/cekmeceli-derin-dondurucular/GSN36VI30N?breadcrumb=null,0,0,A++ enerji sınıfında NoFrost derin dondurucu FreshSense özelliği sayesinde dondurulmuş gıdalarınızı her zaman sabit sıcaklıkta saklar.,4.697-00 TL,5.568-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=GSN36VI30N,Kolay temizlenebilir inox kapılar,Serie | 4,1523916000,NoFrost: buz oluşmasına karşı mükemmel koruma sayesinde zaman ve enerji tüketen buz çözdürme işlemine bir daha hiç gerek kalmaz.,FreshSense: Derin dondurucu içindeki sıcaklığın sabit tutulmasıyla yiyecekler daha uzun süre taze saklanır.,VarioZone: ihtiyaca göre düzenlenebilen raflar ve çekmeceler sayesinde daha fazla esneklik.,90 ° açılabilen kapısı sayesinde yerleştirildiği her alanda kolayca kullanılabilir.,
SMS67MI01T,60cm genisliginde bulasik makineleri,bulasik makineleri,Bulaşık Makinesi 7 Program Inox,//media3.bosch-home.com/Product_Shots/600x600/MCSA01775777_G6903_SMS67MI01T_1208390_CMYK_def.jpg,4660,https://www.bosch-home.com.tr/urun-listesi/bulasik-makineleri/solo-bulasik-makineleri/60cm-genisliginde-bulasik-makineleri/SMS67MI01T?breadcrumb=null,0,0,SuperSilence Plus: Bulaşıklarınızı sadece 38 dB'de ultra sessizlikte yıkar.,4.660-00 TL,5.524-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=SMS67MI01T,-,Serie | 6,0,varioSpeed Plus: 3 kat daha hızlı yıkama opsiyonu ve yüksek yıkama performansı.,Ekstra Hijyen Opsiyonu: Yıkama süresince bulaşıklar daha uzun süre yüksek sıcaklığa tabi tutularak üst düzey temizlik sağlanır.,IntensiveZone: Alt sepette oluşturulan yüksek püskürtme basıncı ve sıcaklık alanı sayesinde çok kirli tencere ve tavalar tertemiz olurken aynı anda üst sepette hassas bardakları yıkayabilirsiniz.,VarioDrawer çatal-kaşıklar için ekstra 3. çekmece ve VarioFlex sepet sistemi ile maksimum yükleme kapasitesi ve daha fazla kullanım alanı.,AquaStop: Su hasarlarına karşı çoklu koruma sağlar.
B1ZMX18624,klimalar,klimalar ve ev konforu,Yeni enerji yönetmeliğine uygun- inverter A++ enerji sınıfı split tipi klima iç ünite,//media3.bosch-home.com/Product_Shots/600x600/MCSA02616986_B1ZMX09624_def.jpg,5512,https://www.bosch-home.com.tr/urun-listesi/klimalar-ve-ev-konforu/klimalar/B1ZMX18624?breadcrumb=null,0,0,Kısa sürede ortamı soğutabilen/ısıtabilen- kolay monte edilebilen yeni klima modeli,5.512-00 TL,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=B1ZMX18624,B1ZMI18624 iç ünite ile B1ZMA18624 dış üniteyi içerir.,-,1526594400,Çapı büytülmüş iç ünite fanı sayesinde daha fazla miktarda hava üflemesi yapılır.Genişletilmiş boru giriş bölümü - genişletilmiş duvar askısı sayesinde kolay ve hızlı montaj.,Enerji verimlilik değerleri bağımsız Alman test kuruşu TÜV-SÜD tarafından kontrol edilmiş ve onaylanmıştır.,1 Watt standby özelliği ile enerji tasarrufu sağlar. Standby konumunda bir klima 4-5 Watt elektrik tüketimi yaparken- Cihaz standby konumunda otomatik olarak enerji tasarruf konumuna geçerek 1 Watt elektrk harcaması yapar.,İç ünitede 12 farklı fan kademesi sayesinde odada tam istenilen konforda hava akışı sağlanır.,
B1ZMX09922,klimalar,klimalar ve ev konforu,Ev Tipi- 9.000 Btu Sınıfı- İnverter A++ Enerji Sınıfı Klima.,//media3.bosch-home.com/Product_Shots/600x600/MCSA01750200_20160422_025_def.jpg,5511,https://www.bosch-home.com.tr/urun-listesi/klimalar-ve-ev-konforu/klimalar/B1ZMX09922?breadcrumb=null,0,0,V- Dizayn tasarım sayesinde çalışma moduna göre klimanın yan tarafında mavi ya da kırmızı ışık yanar,5.511-00 TL,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=B1ZMX09922,B1ZMI09922 iç ünite ile B1ZMA09922 dış üniteyi içerir.,-,1516834800,Wi-Fi Kontrol: ister akıllı telefonunuzdan ister bilgisayarınızdan internet üzerinden bulunduğunuz yerden - uzaktan kumanda ile yaptığınız tüm işlemleri yapabilir- odalarınızı eve ulaşmadan ısıtır/soğutabilirsiniz.,Soğutmada Enerji Verimlilik Sınıfı : A++,Odanın ışığı kapatıldığında fan sesi minimuma indirilir ve tüm ekran ışıkları otomatikman kısılır.,İç ünitenin yanlarında ısıtmada kırmızı- soğutmada mavi renkli ışık yanarak çalışma modu belirtilir.,Süper iyonizer özelliği sayesinde bakteriler hızla yok edilir. Toz- koku-polen parçacıkları yok edilerek ortam havasına tazelik katılır.
SMS67MI02T,60cm genisliginde bulasik makineleri,bulasik makineleri,Bulaşık Makinesi 7 Program Inox,//media3.bosch-home.com/Product_Shots/600x600/MCSA01794763_G7339_SMS67MI02T_1224367_CMYK_def.jpg,4627,https://www.bosch-home.com.tr/urun-listesi/bulasik-makineleri/solo-bulasik-makineleri/60cm-genisliginde-bulasik-makineleri/SMS67MI02T?breadcrumb=null,0,0,Sadece 6-5 litre su tüketerek 13 kişilik bulaşığı- üstelik 44 dB'de tertemiz yapar.,4.627-00 TL,5.485-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=SMS67MI02T,-,Serie | 6,1488150000,Ekstra Kuru opsiyonu: özellikle zor kuruyan bulaşıklar için geliştirilen bu fonksiyon- plastik kaplarınızın dahi makineden tertemiz ve kupkuru çıkmasını sağlar.,Ekstra Hijyen Opsiyonu: Yıkama süresince bulaşıklar daha uzun süre yüksek sıcaklığa tabi tutularak üst düzey temizlik sağlanır.,IntensiveZone: Alt sepette oluşturulan yüksek püskürtme basıncı ve sıcaklık alanı sayesinde çok kirli tencere ve tavalar tertemiz olurken aynı anda üst sepette hassas bardakları yıkayabilirsiniz.,VarioDrawer çatal-kaşıklar için ekstra 3. çekmece ve VarioFlex sepet sistemi ile maksimum yükleme kapasitesi ve daha fazla kullanım alanı.,TFT ön ekran- programları- kalan süreyi- tüketimi ve dolum seviyelerini tek bir ekranda detaylı olarak görme ve kolayca kontrol etme imkanı verir.
KDN65VW20N,ustten donduruculu buzdolaplari,buzdolaplari derin dondurucular,NoFrost- Üstten donduruculu buzdolabı,//media3.bosch-home.com/Product_Shots/600x600/MCSA02618537_i6641_1976900_KDN65VW20B_def.jpg,4622,https://www.bosch-home.com.tr/urun-listesi/buzdolaplari-derin-dondurucular/buzdolaplari/ustten-donduruculu-buzdolaplari/KDN65VW20N?breadcrumb=null,0,0,526 litre iç hacme ve VitaFresh tazelik sistemine sahip NoFrost üstten donduruculu XL buzdolabı- kalabalık aileler ve haftalık alışveriş yapanlar için daha fazla saklama kapasitesi sunarken yiyeceklerin daha uzun süre taze kalmalarını sağlar.,4.622-00 TL,5.480-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=KDN65VW20N,-,Serie | 4,1542582000,Ayarlanabilir nem kontrol mekanizması sayesinde VitaFresh çekmecesinde meyve ve sebzeler daha uzun süre taze kalır.,"Buzdolabının diğer bölümlerine göre daha soğuk olan VitaFresh ""<>"" 0°C çekmecesi sayesinde kahvaltılıklarınız- et ve balık gibi hassas yiyecekleriniz 2 kata kadar daha uzun süre taze kalır.",Kapıya entegre LED elektronik sayesinde hem buzdolabı hem de dondurucu sıcaklığı kolayca ayarlanabilir.,NoFrost: buz oluşmasına karşı mükemmel koruma sayesinde zaman ve enerji tüketen buz çözdürme işlemine bir daha hiç gerek kalmaz.,A+ enerji sınıfı ile A enerji sınıfı buzdolaplarına göre %20 daha az enerji harcar.
WTW8541STR,isi pompali kurutma makineleri,camasir ve kurutma makineleri,Kurutma Makinesi - Isı pompalı,//media3.bosch-home.com/Product_Shots/600x600/MCSA02716259_WTW8541STR_def.jpg,4608,https://www.bosch-home.com.tr/urun-listesi/camasir-ve-kurutma-makineleri/kurutma-makineleri/isi-pompali-kurutma-makineleri/WTW8541STR?breadcrumb=null,0,0,-,4.608-00 TL,5.464-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=WTW8541STR,8 kg A++,Serie | 6,1545692400,SelfCleaning Condenser™: Kendi kendini temizleyen kondanser ile manuel temizliğe gerek kalmaz ayrıca enerjiden tasarruf etmenizi sağlar.,SensitiveDrying: Özel tambur yapısı ile narin kurutma.,,,
DWB098E50,duvar tipi davlumbazlar,pisirme grubu,DWB098E50,//media3.bosch-home.com/Product_Shots/600x600/MCSA00661307_DWB098E50_def.jpg,5422,https://www.bosch-home.com.tr/urun-listesi/pisirme-grubu/davlumbazlar-ve-aspiratorler/duvar-tipi-davlumbazlar/DWB098E50?breadcrumb=null,0,0,Duvar tipi davlumbaz: duvara monte edilen davlumbaz mutfağınızı planlamanız için size özgürlük verir.,5.422-00 TL,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=DWB098E50,-,Serie | 6,1552431600,LED aydınlatma: enerji verimliliği sayesinde ocağın mükemmel bir şekilde aydınlatılmasını sağlar.,Özellikle sessiz: yüksek performansta sadece 41 dB ses basıncı.,Emiş gücü: 860 m3/h- mutfağınızda kaliteli hava olmasını garanti eder.,Yoğun hız ayarı: 6 dakika sonunda davlumbazı otomatik olarak normal hız ayarlarına getirir.,
KSV36VI30N,solo tek kapili buzdolaplari,buzdolaplari derin dondurucular,Tek kapılı buzdolabı,//media3.bosch-home.com/Product_Shots/600x600/MCSA02271454_H8923_1678686_KSV36VI30N_cmyk_def.jpg,4548,https://www.bosch-home.com.tr/urun-listesi/buzdolaplari-derin-dondurucular/tek-kapili-buzdolaplari/solo-tek-kapili-buzdolaplari/KSV36VI30N?breadcrumb=null,0,0,A++ enerji sınıfındaki buzdolabı minimum enerji ile maksimum perfromans sağlarken VitaFresh çekmecesi sayesinde meyve ve sebzeleri iki kat daha uzun süre taze tutar.,4.548-00 TL,5.392-00 TL,https://www.bosch-home.com.tr/yetkili-saticilar?product=KSV36VI30N,Kolay temizlenebilir inox kapılar,Serie | 4,1527458400,TouchControl paneli üzerinden sıcaklık ayarları kolayca görülebilir ve değiştirilebilir.,Yüksekliği kolayca ayarlanabilir EasyLift raf daha esnek bir kullanım alanı yaratır.,90 ° açılabilen kapısı sayesinde yerleştirildiği her alanda kolayca kullanılabilir.,,
